,date,hour,pandemic,average_bike_usage,sem_bike_usage
7785,2019-07-11,1970-01-01 03:00:00,pre-pandemic,61.96636717098186,0.9962712398545052
7786,2019-07-11,1970-01-01 04:00:00,pre-pandemic,61.91135310629944,0.9640639452876828
7787,2019-07-11,1970-01-01 05:00:00,pre-pandemic,63.3548368117506,0.8333781385001301
7788,2019-07-11,1970-01-01 06:00:00,pre-pandemic,65.92852965600447,0.7192863150713141
7789,2019-07-11,1970-01-01 07:00:00,pre-pandemic,70.70609009057151,0.8239500975823678
7790,2019-07-11,1970-01-01 08:00:00,pre-pandemic,67.65606376506574,1.0485542230299878
7791,2019-07-11,1970-01-01 09:00:00,pre-pandemic,65.3765620529601,1.0842003489580105
7792,2019-07-11,1970-01-01 10:00:00,pre-pandemic,64.79141868313572,1.0801253947854343
7793,2019-07-11,1970-01-01 11:00:00,pre-pandemic,67.19500026581169,1.021346030315054
7794,2019-07-11,1970-01-01 12:00:00,pre-pandemic,67.9281937459383,0.9408038017539736
7795,2019-07-11,1970-01-01 13:00:00,pre-pandemic,65.7677548268704,0.9241438347092876
7796,2019-07-11,1970-01-01 14:00:00,pre-pandemic,64.64708247011203,0.8662994721490207
7797,2019-07-11,1970-01-01 15:00:00,pre-pandemic,66.49981398294027,0.8284900514204682
7798,2019-07-11,1970-01-01 16:00:00,pre-pandemic,70.2675863972553,0.8384390732891664
7799,2019-07-11,1970-01-01 17:00:00,pre-pandemic,68.06953681875846,0.8881381429298632
7800,2019-07-11,1970-01-01 18:00:00,pre-pandemic,66.38496531613275,0.8884361641011035
7801,2019-07-11,1970-01-01 19:00:00,pre-pandemic,64.04818439314039,0.9065500118082996
7802,2019-07-11,1970-01-01 20:00:00,pre-pandemic,63.59832152659298,0.9523486269845256
7803,2019-07-11,1970-01-01 21:00:00,pre-pandemic,63.02320600369696,0.993281471435763
7804,2019-07-11,1970-01-01 22:00:00,pre-pandemic,63.37415233354379,1.0126205329006712
7805,2019-07-11,1970-01-01 23:00:00,pre-pandemic,63.19767947200724,1.0485806423687558
7806,2019-07-12,1970-01-01 00:00:00,pre-pandemic,62.54670599591857,1.0468022676108784
7807,2019-07-12,1970-01-01 01:00:00,pre-pandemic,62.4938527994727,1.0480595171871887
7808,2019-07-12,1970-01-01 02:00:00,pre-pandemic,62.48595015999111,1.0483911144828901
7809,2019-07-12,1970-01-01 03:00:00,pre-pandemic,62.48595015999111,1.0483911144828901
7810,2019-07-12,1970-01-01 04:00:00,pre-pandemic,62.510676228480975,1.0201619292593995
7811,2019-07-12,1970-01-01 05:00:00,pre-pandemic,63.05051076685056,0.9113096667297623
7812,2019-07-12,1970-01-01 06:00:00,pre-pandemic,65.2860279979734,0.7309858906555726
7813,2019-07-12,1970-01-01 07:00:00,pre-pandemic,70.13129649999725,0.7216243388156834
7814,2019-07-12,1970-01-01 08:00:00,pre-pandemic,67.17198606879991,0.9857478691406002
7815,2019-07-12,1970-01-01 09:00:00,pre-pandemic,64.9053412614442,1.0296316828807737
7816,2019-07-12,1970-01-01 10:00:00,pre-pandemic,64.8514484282397,1.0285315036345912
7817,2019-07-12,1970-01-01 11:00:00,pre-pandemic,67.039036466126,1.0021620478260804
7818,2019-07-12,1970-01-01 12:00:00,pre-pandemic,67.08774223452221,0.8972864003122472
7819,2019-07-12,1970-01-01 13:00:00,pre-pandemic,64.41376916320115,0.8859234516789456
7820,2019-07-12,1970-01-01 14:00:00,pre-pandemic,63.94370269197921,0.8808394453136984
7821,2019-07-12,1970-01-01 15:00:00,pre-pandemic,66.350594072929,0.8245373967091544
7822,2019-07-12,1970-01-01 16:00:00,pre-pandemic,68.85575486409694,0.8232502342094087
7823,2019-07-12,1970-01-01 17:00:00,pre-pandemic,64.68212835035308,0.8848223445089112
7824,2019-07-12,1970-01-01 18:00:00,pre-pandemic,62.15352018533862,0.8910880245603131
7825,2019-07-12,1970-01-01 19:00:00,pre-pandemic,60.3274214244433,0.8998468181776823
7826,2019-07-12,1970-01-01 20:00:00,pre-pandemic,60.28471428849754,0.9171556277074056
7827,2019-07-12,1970-01-01 21:00:00,pre-pandemic,59.89824889829318,0.9324540731688101
7828,2019-07-12,1970-01-01 22:00:00,pre-pandemic,59.75686207809505,0.9616885303369637
7829,2019-07-12,1970-01-01 23:00:00,pre-pandemic,59.756521280834775,1.0038411628669162
7830,2019-07-13,1970-01-01 00:00:00,pre-pandemic,59.251734962809316,1.0160932974272263
7831,2019-07-13,1970-01-01 01:00:00,pre-pandemic,59.15785636198628,1.0166045069812322
7832,2019-07-13,1970-01-01 02:00:00,pre-pandemic,59.04661665005212,1.0166550262113971
7833,2019-07-13,1970-01-01 03:00:00,pre-pandemic,59.00610739079286,1.0158589956880708
7834,2019-07-13,1970-01-01 04:00:00,pre-pandemic,59.082483038648824,1.0097470983831918
7835,2019-07-13,1970-01-01 05:00:00,pre-pandemic,59.571625620569826,0.974403209988449
7836,2019-07-13,1970-01-01 06:00:00,pre-pandemic,60.050740192755754,0.9417574908604551
7837,2019-07-13,1970-01-01 07:00:00,pre-pandemic,60.485173369870246,0.9117189055207331
7838,2019-07-13,1970-01-01 08:00:00,pre-pandemic,60.94259454934095,0.8772852208669958
7839,2019-07-13,1970-01-01 09:00:00,pre-pandemic,61.71324837014706,0.9144564190181954
7840,2019-07-13,1970-01-01 10:00:00,pre-pandemic,61.544019460011775,0.8790402766047947
7841,2019-07-13,1970-01-01 11:00:00,pre-pandemic,62.41494455120463,0.9347742012777663
7842,2019-07-13,1970-01-01 12:00:00,pre-pandemic,62.64409122812981,0.9661902832883027
7843,2019-07-13,1970-01-01 13:00:00,pre-pandemic,62.628131208870094,0.9728320307845859
7844,2019-07-13,1970-01-01 14:00:00,pre-pandemic,62.375635413708295,1.0173614807240883
7845,2019-07-13,1970-01-01 15:00:00,pre-pandemic,62.09792392084457,1.0035338996562662
7846,2019-07-13,1970-01-01 16:00:00,pre-pandemic,61.2577224786556,0.9649211549839483
7847,2019-07-13,1970-01-01 17:00:00,pre-pandemic,61.5242336980676,0.9296743701129372
7848,2019-07-13,1970-01-01 18:00:00,pre-pandemic,61.14034010098056,0.951242419118133
7849,2019-07-13,1970-01-01 19:00:00,pre-pandemic,60.50243623590875,0.9509392522623621
7850,2019-07-13,1970-01-01 20:00:00,pre-pandemic,59.7536760583507,0.9732712572873812
7851,2019-07-13,1970-01-01 21:00:00,pre-pandemic,59.06932898235774,0.9753283041598279
7852,2019-07-13,1970-01-01 22:00:00,pre-pandemic,59.085249874563836,0.938834710427595
7853,2019-07-13,1970-01-01 23:00:00,pre-pandemic,59.667915452612704,0.8990674137743692
7854,2019-07-14,1970-01-01 00:00:00,pre-pandemic,58.8543119483379,0.8912434349277076
7855,2019-07-14,1970-01-01 01:00:00,pre-pandemic,58.73278417056012,0.889052601745481
7856,2019-07-14,1970-01-01 02:00:00,pre-pandemic,58.73278417056012,0.889052601745481
7857,2019-07-14,1970-01-01 03:00:00,pre-pandemic,58.73278417056012,0.889052601745481
7858,2019-07-14,1970-01-01 04:00:00,pre-pandemic,58.95571103413842,0.8844363613991336
7859,2019-07-14,1970-01-01 05:00:00,pre-pandemic,59.1192201476903,0.8698140040117917
7860,2019-07-14,1970-01-01 06:00:00,pre-pandemic,59.140126779771954,0.8624776157441505
7861,2019-07-14,1970-01-01 07:00:00,pre-pandemic,59.184898516447475,0.8384703235069357
7862,2019-07-14,1970-01-01 08:00:00,pre-pandemic,59.25761075149797,0.8278923280137791
7863,2019-07-14,1970-01-01 09:00:00,pre-pandemic,60.027669727685264,0.8239066750841172
7864,2019-07-14,1970-01-01 10:00:00,pre-pandemic,61.101382210015394,0.8623408788638058
7865,2019-07-14,1970-01-01 11:00:00,pre-pandemic,61.57662382966454,0.9188360147808159
7866,2019-07-14,1970-01-01 12:00:00,pre-pandemic,62.36890810888229,0.9468967196058037
7867,2019-07-14,1970-01-01 13:00:00,pre-pandemic,62.34911625787108,0.9485707130839829
7868,2019-07-14,1970-01-01 14:00:00,pre-pandemic,61.64518836237484,0.9466113122824742
7869,2019-07-14,1970-01-01 15:00:00,pre-pandemic,61.33149523395562,0.9250016050659787
7870,2019-07-14,1970-01-01 16:00:00,pre-pandemic,61.476770654674226,0.8926708701331459
7871,2019-07-14,1970-01-01 17:00:00,pre-pandemic,62.04973504766505,0.853045668172785
7872,2019-07-14,1970-01-01 18:00:00,pre-pandemic,62.251587284226666,0.807580643934851
7873,2019-07-14,1970-01-01 19:00:00,pre-pandemic,61.296772472691416,0.8173677170170156
7874,2019-07-14,1970-01-01 20:00:00,pre-pandemic,60.48049306008331,0.8370097152079828
7875,2019-07-14,1970-01-01 21:00:00,pre-pandemic,60.75449860763531,0.8220015936917417
7876,2019-07-14,1970-01-01 22:00:00,pre-pandemic,60.145469358418076,0.793707028271543
7877,2019-07-14,1970-01-01 23:00:00,pre-pandemic,60.20160292388625,0.8233706684440064
7878,2019-07-15,1970-01-01 00:00:00,pre-pandemic,60.318428191048994,0.8507064475365724
7879,2019-07-15,1970-01-01 01:00:00,pre-pandemic,60.50067014827628,0.873281154894599
7880,2019-07-15,1970-01-01 02:00:00,pre-pandemic,60.28420264913216,0.8899579478830832
7881,2019-07-15,1970-01-01 03:00:00,pre-pandemic,60.16845761095372,0.8942950967841562
7882,2019-07-15,1970-01-01 04:00:00,pre-pandemic,60.50574595399595,0.8657624687964885
7883,2019-07-15,1970-01-01 05:00:00,pre-pandemic,61.33304663444207,0.8297489370402165
7884,2019-07-15,1970-01-01 06:00:00,pre-pandemic,64.03920774354124,0.8232698710549348
7885,2019-07-15,1970-01-01 07:00:00,pre-pandemic,69.5648487322899,0.9417159889501856
7886,2019-07-15,1970-01-01 08:00:00,pre-pandemic,67.71107500810434,1.0438716035407047
7887,2019-07-15,1970-01-01 09:00:00,pre-pandemic,65.38922934017657,1.0826195360453805
7888,2019-07-15,1970-01-01 10:00:00,pre-pandemic,64.36997312204838,1.0970330839117792
7889,2019-07-15,1970-01-01 11:00:00,pre-pandemic,65.41156440822691,1.049523484056012
7890,2019-07-15,1970-01-01 12:00:00,pre-pandemic,67.26060738015717,0.9388186388009108
7891,2019-07-15,1970-01-01 13:00:00,pre-pandemic,64.60964875671635,0.9391960070350348
7892,2019-07-15,1970-01-01 14:00:00,pre-pandemic,64.04861349600169,0.9249770376031408
7893,2019-07-15,1970-01-01 15:00:00,pre-pandemic,65.4564516468159,0.867866296777763
7894,2019-07-15,1970-01-01 16:00:00,pre-pandemic,70.65237296010386,0.8063993152883078
7895,2019-07-15,1970-01-01 17:00:00,pre-pandemic,68.57917402896992,0.9061366287601155
7896,2019-07-15,1970-01-01 18:00:00,pre-pandemic,66.31198494812594,0.9857658223202734
7897,2019-07-15,1970-01-01 19:00:00,pre-pandemic,64.98792355857145,1.0165684021173171
7898,2019-07-15,1970-01-01 20:00:00,pre-pandemic,63.260886503848184,1.0513813549954374
7899,2019-07-15,1970-01-01 21:00:00,pre-pandemic,62.69032481594682,1.0854367924122055
7900,2019-07-15,1970-01-01 22:00:00,pre-pandemic,62.25764900767034,1.1176670683179089
7901,2019-07-15,1970-01-01 23:00:00,pre-pandemic,62.098451966461035,1.1311150328551567
7902,2019-07-16,1970-01-01 00:00:00,pre-pandemic,61.837727516401976,1.135992509471963
7903,2019-07-16,1970-01-01 01:00:00,pre-pandemic,61.77940194945571,1.1371410709174024
7904,2019-07-16,1970-01-01 02:00:00,pre-pandemic,61.763869175302254,1.1368371791303156
7905,2019-07-16,1970-01-01 03:00:00,pre-pandemic,61.743849155282234,1.1363530980423673
7906,2019-07-16,1970-01-01 04:00:00,pre-pandemic,61.91084311939551,1.1068794124929764
7907,2019-07-16,1970-01-01 05:00:00,pre-pandemic,62.99153721941977,0.9787207984775514
7908,2019-07-16,1970-01-01 06:00:00,pre-pandemic,65.73513152625458,0.7744433755107485
7909,2019-07-16,1970-01-01 07:00:00,pre-pandemic,71.92216719106725,0.803492179205387
7910,2019-07-16,1970-01-01 08:00:00,pre-pandemic,68.3045386512019,1.0428571990571238
7911,2019-07-16,1970-01-01 09:00:00,pre-pandemic,65.45738883259702,1.070906862969585
7912,2019-07-16,1970-01-01 10:00:00,pre-pandemic,64.51926376212766,1.0698376932904683
7913,2019-07-16,1970-01-01 11:00:00,pre-pandemic,65.38750903390493,1.040354392720063
7914,2019-07-16,1970-01-01 12:00:00,pre-pandemic,66.54621234108224,0.9772526127100337
7915,2019-07-16,1970-01-01 13:00:00,pre-pandemic,63.470524597911904,0.9478327201264081
7916,2019-07-16,1970-01-01 14:00:00,pre-pandemic,63.22001579978639,0.9175493088719734
7917,2019-07-16,1970-01-01 15:00:00,pre-pandemic,65.67935377734938,0.8260479042831893
7918,2019-07-16,1970-01-01 16:00:00,pre-pandemic,70.54183140300391,0.8319495642196741
7919,2019-07-16,1970-01-01 17:00:00,pre-pandemic,68.6954845502942,0.9245414234022199
7920,2019-07-16,1970-01-01 18:00:00,pre-pandemic,65.52740159162816,0.9704102727013791
7921,2019-07-16,1970-01-01 19:00:00,pre-pandemic,64.81037564918071,0.9969416287670378
7922,2019-07-16,1970-01-01 20:00:00,pre-pandemic,63.62200869765067,1.024661727302309
7923,2019-07-16,1970-01-01 21:00:00,pre-pandemic,63.07038601803573,1.0345920966163005
7924,2019-07-16,1970-01-01 22:00:00,pre-pandemic,62.52519053867185,1.063727960711406
7925,2019-07-16,1970-01-01 23:00:00,pre-pandemic,62.362863958982366,1.090838909773927
7926,2019-07-17,1970-01-01 00:00:00,pre-pandemic,61.94217524895861,1.099854994172255
7927,2019-07-17,1970-01-01 01:00:00,pre-pandemic,61.901384458167826,1.099437719315617
7928,2019-07-17,1970-01-01 02:00:00,pre-pandemic,61.890123196906565,1.0991540698921856
7929,2019-07-17,1970-01-01 03:00:00,pre-pandemic,61.890123196906565,1.0991540698921856
7930,2019-07-17,1970-01-01 04:00:00,pre-pandemic,61.87833843523781,1.0704667851098153
7931,2019-07-17,1970-01-01 05:00:00,pre-pandemic,62.89869863663418,0.947146438548973
7932,2019-07-17,1970-01-01 06:00:00,pre-pandemic,65.76779260267942,0.737154462033198
7933,2019-07-17,1970-01-01 07:00:00,pre-pandemic,71.11153093446035,0.7937122183701466
7934,2019-07-17,1970-01-01 08:00:00,pre-pandemic,66.22232369985659,1.0255494916840222
7935,2019-07-17,1970-01-01 09:00:00,pre-pandemic,63.87312123130689,1.0510973971999142
7936,2019-07-17,1970-01-01 10:00:00,pre-pandemic,63.62226827823278,1.0349155155313348
7937,2019-07-17,1970-01-01 11:00:00,pre-pandemic,65.02019484582975,0.9924402080340672
7938,2019-07-17,1970-01-01 12:00:00,pre-pandemic,65.23497685386168,0.9238007817710537
7939,2019-07-17,1970-01-01 13:00:00,pre-pandemic,63.46457391679302,0.9081914148771602
7940,2019-07-17,1970-01-01 14:00:00,pre-pandemic,62.54899557117082,0.8461117855442648
7941,2019-07-17,1970-01-01 15:00:00,pre-pandemic,64.88962994524941,0.7722260490387554
7942,2019-07-17,1970-01-01 16:00:00,pre-pandemic,69.74776871582765,0.8053499858597222
7943,2019-07-17,1970-01-01 17:00:00,pre-pandemic,68.1639228206137,0.8998080772009553
7944,2019-07-17,1970-01-01 18:00:00,pre-pandemic,65.340243138123,0.9939540762872324
7945,2019-07-17,1970-01-01 19:00:00,pre-pandemic,63.15784625251531,1.0191290231862262
7946,2019-07-17,1970-01-01 20:00:00,pre-pandemic,62.92532641409037,1.0596119750189403
7947,2019-07-17,1970-01-01 21:00:00,pre-pandemic,62.23024753134381,1.1215430245623277
7948,2019-07-17,1970-01-01 22:00:00,pre-pandemic,61.58482198102085,1.1445324470122358
7949,2019-07-17,1970-01-01 23:00:00,pre-pandemic,61.456982695496436,1.1578404391951214
7950,2019-07-18,1970-01-01 00:00:00,pre-pandemic,61.2548656673257,1.1606374351772337
7951,2019-07-18,1970-01-01 01:00:00,pre-pandemic,61.1653454653055,1.1607949872349128
7952,2019-07-18,1970-01-01 02:00:00,pre-pandemic,61.11736566732571,1.1598022543350301
7953,2019-07-18,1970-01-01 03:00:00,pre-pandemic,61.094638394598434,1.1598001150170234
7954,2019-07-18,1970-01-01 04:00:00,pre-pandemic,61.10089789796531,1.1145230325432378
7955,2019-07-18,1970-01-01 05:00:00,pre-pandemic,62.552522418162624,0.9758741500628894
7956,2019-07-18,1970-01-01 06:00:00,pre-pandemic,65.53212463878778,0.7702237636322987
7957,2019-07-18,1970-01-01 07:00:00,pre-pandemic,71.20643620640355,0.7554334869989362
7958,2019-07-18,1970-01-01 08:00:00,pre-pandemic,66.64790233708894,1.0022814084341225
7959,2019-07-18,1970-01-01 09:00:00,pre-pandemic,63.806225135178266,1.059668305933654
7960,2019-07-18,1970-01-01 10:00:00,pre-pandemic,63.644487804591876,1.0532892379368732
7961,2019-07-18,1970-01-01 11:00:00,pre-pandemic,66.25374631585072,1.0020462957041896
7962,2019-07-18,1970-01-01 12:00:00,pre-pandemic,67.80547268254487,0.9138076166823665
7963,2019-07-18,1970-01-01 13:00:00,pre-pandemic,64.98099878651301,0.8999498524958454
7964,2019-07-18,1970-01-01 14:00:00,pre-pandemic,64.50483339741095,0.9064870741591067
7965,2019-07-18,1970-01-01 15:00:00,pre-pandemic,65.89181913378162,0.8318895558746224
7966,2019-07-18,1970-01-01 16:00:00,pre-pandemic,69.25253383670338,0.8214130605952599
7967,2019-07-18,1970-01-01 17:00:00,pre-pandemic,67.52073430738452,0.8654265371352248
7968,2019-07-18,1970-01-01 18:00:00,pre-pandemic,64.08251849034849,0.9291803680190411
7969,2019-07-18,1970-01-01 19:00:00,pre-pandemic,62.96514228100326,0.9366057604202495
7970,2019-07-18,1970-01-01 20:00:00,pre-pandemic,62.03966502824942,0.9646845052480013
7971,2019-07-18,1970-01-01 21:00:00,pre-pandemic,61.968983551963596,0.962422520413624
7972,2019-07-18,1970-01-01 22:00:00,pre-pandemic,61.761654504192585,1.0241371121040583
7973,2019-07-18,1970-01-01 23:00:00,pre-pandemic,61.70876206787821,1.0692273061824515
7974,2019-07-19,1970-01-01 00:00:00,pre-pandemic,61.23104049725929,1.0755066768714634
7975,2019-07-19,1970-01-01 01:00:00,pre-pandemic,61.16103488558702,1.0766215449471812
7976,2019-07-19,1970-01-01 02:00:00,pre-pandemic,61.157247006799146,1.0767279933430725
7977,2019-07-19,1970-01-01 03:00:00,pre-pandemic,61.157247006799146,1.0767279933430725
7978,2019-07-19,1970-01-01 04:00:00,pre-pandemic,61.505809076972305,1.033376788581695
7979,2019-07-19,1970-01-01 05:00:00,pre-pandemic,62.39366281145506,0.9106837847171938
7980,2019-07-19,1970-01-01 06:00:00,pre-pandemic,63.2530983198173,0.7779790944784373
7981,2019-07-19,1970-01-01 07:00:00,pre-pandemic,68.34711811881806,0.687470972951132
7982,2019-07-19,1970-01-01 08:00:00,pre-pandemic,65.40413880667644,0.909586362183262
7983,2019-07-19,1970-01-01 09:00:00,pre-pandemic,62.77107118476754,0.9685921648769116
7984,2019-07-19,1970-01-01 10:00:00,pre-pandemic,62.75342484801189,0.9807572087989458
7985,2019-07-19,1970-01-01 11:00:00,pre-pandemic,63.237423662078456,0.9537468848174343
7986,2019-07-19,1970-01-01 12:00:00,pre-pandemic,63.699570193286924,0.8745058681083953
7987,2019-07-19,1970-01-01 13:00:00,pre-pandemic,61.77489930799859,0.8796444505873087
7988,2019-07-19,1970-01-01 14:00:00,pre-pandemic,61.70346192103167,0.8390600295462303
7989,2019-07-19,1970-01-01 15:00:00,pre-pandemic,63.98545567387629,0.8261761110968272
7990,2019-07-19,1970-01-01 16:00:00,pre-pandemic,66.19734409665784,0.8565178491782298
7991,2019-07-19,1970-01-01 17:00:00,pre-pandemic,64.03750093842898,0.8753592883996995
7992,2019-07-19,1970-01-01 18:00:00,pre-pandemic,62.16329770732213,0.9340734757459367
7993,2019-07-19,1970-01-01 19:00:00,pre-pandemic,60.66514093484947,0.9786744546353373
7994,2019-07-19,1970-01-01 20:00:00,pre-pandemic,60.15094373876245,0.9788903671251343
7995,2019-07-19,1970-01-01 21:00:00,pre-pandemic,60.08380739190229,0.9403533595503065
7996,2019-07-19,1970-01-01 22:00:00,pre-pandemic,59.96860038451004,0.9252536121237859
7997,2019-07-19,1970-01-01 23:00:00,pre-pandemic,59.864740223935584,0.9572544222244902
7998,2019-07-20,1970-01-01 00:00:00,pre-pandemic,59.3909716691633,0.9620412960184243
7999,2019-07-20,1970-01-01 01:00:00,pre-pandemic,59.25886239912299,0.9620730751513116
8000,2019-07-20,1970-01-01 02:00:00,pre-pandemic,59.20961997488057,0.9636539569508598
8001,2019-07-20,1970-01-01 03:00:00,pre-pandemic,59.20961997488057,0.9636539569508598
8002,2019-07-20,1970-01-01 04:00:00,pre-pandemic,59.20905433973428,0.9610487811198999
8003,2019-07-20,1970-01-01 05:00:00,pre-pandemic,59.70456195150467,0.9207916039601797
8004,2019-07-20,1970-01-01 06:00:00,pre-pandemic,59.78463881356302,0.8668348588131763
8005,2019-07-20,1970-01-01 07:00:00,pre-pandemic,59.89771740842452,0.7937389731857434
8006,2019-07-20,1970-01-01 08:00:00,pre-pandemic,60.28352661594757,0.7667876502505233
8007,2019-07-20,1970-01-01 09:00:00,pre-pandemic,60.151710628707036,0.8095645182768911
8008,2019-07-20,1970-01-01 10:00:00,pre-pandemic,60.3272561192561,0.8640740238424373
8009,2019-07-20,1970-01-01 11:00:00,pre-pandemic,61.40833716554297,0.9317535257350235
8010,2019-07-20,1970-01-01 12:00:00,pre-pandemic,60.88677333468179,0.9460622712827097
8011,2019-07-20,1970-01-01 13:00:00,pre-pandemic,60.836228120003284,0.9507070205786589
8012,2019-07-20,1970-01-01 14:00:00,pre-pandemic,60.88958205276023,0.9004449955902147
8013,2019-07-20,1970-01-01 15:00:00,pre-pandemic,61.41386753786632,0.8719662654472886
8014,2019-07-20,1970-01-01 16:00:00,pre-pandemic,61.25411436474762,0.8723734767760645
8015,2019-07-20,1970-01-01 17:00:00,pre-pandemic,61.01810348848788,0.8383506787129673
8016,2019-07-20,1970-01-01 18:00:00,pre-pandemic,60.79397510897061,0.8248500861381681
8017,2019-07-20,1970-01-01 19:00:00,pre-pandemic,59.685043188728336,0.8467463256328639
8018,2019-07-20,1970-01-01 20:00:00,pre-pandemic,59.090096122907894,0.8578705671977143
8019,2019-07-20,1970-01-01 21:00:00,pre-pandemic,58.27705907716514,0.8919260838650525
8020,2019-07-20,1970-01-01 22:00:00,pre-pandemic,58.17455551389307,0.8459117117228743
8021,2019-07-20,1970-01-01 23:00:00,pre-pandemic,58.586496109981276,0.7881424785653977
8022,2019-07-21,1970-01-01 00:00:00,pre-pandemic,57.88649825238123,0.7814439707920043
8023,2019-07-21,1970-01-01 01:00:00,pre-pandemic,57.69899825238123,0.7826070160480894
8024,2019-07-21,1970-01-01 02:00:00,pre-pandemic,57.644705323088296,0.7833017401151621
8025,2019-07-21,1970-01-01 03:00:00,pre-pandemic,57.609351787734774,0.7839698007144095
8026,2019-07-21,1970-01-01 04:00:00,pre-pandemic,57.68877663651928,0.783478740437635
8027,2019-07-21,1970-01-01 05:00:00,pre-pandemic,57.798397211141854,0.7668534325066483
8028,2019-07-21,1970-01-01 06:00:00,pre-pandemic,57.84917679496876,0.7685586197934312
8029,2019-07-21,1970-01-01 07:00:00,pre-pandemic,57.67370507985696,0.8058810745708875
8030,2019-07-21,1970-01-01 08:00:00,pre-pandemic,57.923491209807906,0.8315618402750942
8031,2019-07-21,1970-01-01 09:00:00,pre-pandemic,58.38630540614788,0.8752593356130174
8032,2019-07-21,1970-01-01 10:00:00,pre-pandemic,59.466085966343265,0.9226015863890638
8033,2019-07-21,1970-01-01 11:00:00,pre-pandemic,60.27553084789536,0.9499143256150455
8034,2019-07-21,1970-01-01 12:00:00,pre-pandemic,61.34300806044227,0.9013220428871083
8035,2019-07-21,1970-01-01 13:00:00,pre-pandemic,60.69770530888202,0.9264224599846581
8036,2019-07-21,1970-01-01 14:00:00,pre-pandemic,59.78989234603476,0.9370957223837841
8037,2019-07-21,1970-01-01 15:00:00,pre-pandemic,59.97788360151969,0.8795176667588726
8038,2019-07-21,1970-01-01 16:00:00,pre-pandemic,58.91619253559865,0.8488063756563016
8039,2019-07-21,1970-01-01 17:00:00,pre-pandemic,58.37886080410575,0.8298561590311732
8040,2019-07-21,1970-01-01 18:00:00,pre-pandemic,59.0658654067206,0.7735716538190307
8041,2019-07-21,1970-01-01 19:00:00,pre-pandemic,59.04860872600601,0.7446760558879032
8042,2019-07-21,1970-01-01 20:00:00,pre-pandemic,59.47009234359299,0.7253143419175041
8043,2019-07-21,1970-01-01 21:00:00,pre-pandemic,59.361717951366614,0.7362509871427945
8044,2019-07-21,1970-01-01 22:00:00,pre-pandemic,59.613454294638885,0.7227958810414662
8045,2019-07-21,1970-01-01 23:00:00,pre-pandemic,59.8315039143461,0.7401491248871453
8046,2019-07-22,1970-01-01 00:00:00,pre-pandemic,59.48360501024123,0.7335475155955042
8047,2019-07-22,1970-01-01 01:00:00,pre-pandemic,59.03071184413036,0.7428002986958594
8048,2019-07-22,1970-01-01 02:00:00,pre-pandemic,59.2047549063313,0.7416564837628771
8049,2019-07-22,1970-01-01 03:00:00,pre-pandemic,59.07732933482679,0.7596466909480732
8050,2019-07-22,1970-01-01 04:00:00,pre-pandemic,59.48864706720623,0.760302238253479
8051,2019-07-22,1970-01-01 05:00:00,pre-pandemic,60.90839454695412,0.7354352588403793
8052,2019-07-22,1970-01-01 06:00:00,pre-pandemic,63.57153333614372,0.7726764677348007
8053,2019-07-22,1970-01-01 07:00:00,pre-pandemic,68.9294678409766,0.9307310351037301
8054,2019-07-22,1970-01-01 08:00:00,pre-pandemic,67.1717525219782,1.1052007446204422
8055,2019-07-22,1970-01-01 09:00:00,pre-pandemic,65.9742583443257,1.1103635153828428
8056,2019-07-22,1970-01-01 10:00:00,pre-pandemic,66.08829107701534,1.0918885147133204
8057,2019-07-22,1970-01-01 11:00:00,pre-pandemic,66.59795953875081,1.0548173129755583
8058,2019-07-22,1970-01-01 12:00:00,pre-pandemic,67.98276370889828,0.9888577165721768
8059,2019-07-22,1970-01-01 13:00:00,pre-pandemic,64.55801076607136,0.97302001454867
8060,2019-07-22,1970-01-01 14:00:00,pre-pandemic,64.88204033151244,0.9290873970484711
8061,2019-07-22,1970-01-01 15:00:00,pre-pandemic,66.34083498798172,0.8695589948302539
8062,2019-07-22,1970-01-01 16:00:00,pre-pandemic,71.30574720141328,0.8714934012173109
8063,2019-07-22,1970-01-01 17:00:00,pre-pandemic,68.95211588900386,0.8615385957996683
8064,2019-07-22,1970-01-01 18:00:00,pre-pandemic,66.1516187211043,0.8830994355113162
8065,2019-07-22,1970-01-01 19:00:00,pre-pandemic,64.41247789660393,0.9382933595573081
8066,2019-07-22,1970-01-01 20:00:00,pre-pandemic,63.640368434600774,0.986176269216243
8067,2019-07-22,1970-01-01 21:00:00,pre-pandemic,62.40374583804899,0.9862360311405344
8068,2019-07-22,1970-01-01 22:00:00,pre-pandemic,62.6425685956224,0.9948907479253142
8069,2019-07-22,1970-01-01 23:00:00,pre-pandemic,62.52580265301077,1.037703592433895
8070,2019-07-23,1970-01-01 00:00:00,pre-pandemic,62.107316791351565,1.044652191316703
8071,2019-07-23,1970-01-01 01:00:00,pre-pandemic,62.049093428692714,1.045798896239824
8072,2019-07-23,1970-01-01 02:00:00,pre-pandemic,62.04530554990483,1.0459246485319786
8073,2019-07-23,1970-01-01 03:00:00,pre-pandemic,62.04530554990483,1.0459246485319786
8074,2019-07-23,1970-01-01 04:00:00,pre-pandemic,61.66613882713226,1.016957616570833
8075,2019-07-23,1970-01-01 05:00:00,pre-pandemic,62.556630469724766,0.8964037188965517
